,BDFDB,BDPRP,BFFDB,BFPRP,CLPRB,CLPRK,CLPRP,COPRK,EMFDB,ENPRP,GETCB,HYTCB,NCPRB,NGMPB,NGMPK,NGMPP,NUETB,PAPRB,PAPRP,REPRB,SOTCB,TEPRB,TETCB,WDEXB,WDPRB,WDTCB,WSTCB,WWPRB,WYTCB,CO2,State_Alabama,State_Alaska,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Delaware,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_Nevada,State_New Hampshire,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming,Assistance
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,1708.0,0.0,0.0,0.0,0.0,0.0,0.0,3517.0,1230.0,3517.0,284672.0,0.0,1044.0,1044.0,765.0,1809.0,48.0,13.9053954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452666.0
160,56.0,10.0,56.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0,6578.0,26927.0,0.0,0.0,0.0,56628.0,0.0,0.0,65616.0,17495.0,122244.0,1426034.0,0.0,18928.0,18928.0,19705.0,38633.0,1995.0,64.08973529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841616.0
161,110.0,20.0,110.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0,9558.0,34093.0,0.0,0.0,0.0,52788.0,0.0,0.0,68467.0,21532.0,121256.0,1431083.0,0.0,14920.0,14920.0,19345.0,34264.0,2143.0,64.71316897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5852232.0
162,110.0,20.0,110.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0,10320.0,41368.0,0.0,0.0,0.0,46437.0,0.0,0.0,75295.0,28177.0,121731.0,1469311.0,0.0,14310.0,14310.0,19505.0,33816.0,2012.0,64.10739497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360964.0
163,94.0,17.0,94.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0,8687.0,40935.0,0.0,0.0,0.0,22734.0,0.0,0.0,74190.0,29511.0,96924.0,1464995.0,0.0,16238.0,16238.0,16923.0,33161.0,1877.0,63.32557454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1860604.0
164,36.0,7.0,36.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0,7709.0,23103.0,0.0,0.0,0.0,52236.0,0.0,0.0,62787.0,12535.0,115022.0,1468270.0,0.0,20876.0,20876.0,18772.0,39648.0,2000.0,66.74652168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4240538.0
165,558.0,103.0,558.0,103.0,0.0,0.0,0.0,5.722,0.0,0.0,10056.0,1611.0,42513.0,1062.0,1.484,716.0,306658.0,11066.0,1934.0,223405.0,30846.0,542192.0,4362567.0,9939.0,108866.0,98926.0,71468.0,180333.0,0.0,238.8326956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4068360.0
166,855.0,157.0,855.0,157.0,0.0,0.0,0.0,5.723,0.0,0.0,10056.0,2011.0,50264.0,1048.0,1.48,708.0,304840.0,11005.0,1923.0,236674.0,38197.0,553568.0,4345055.0,9840.0,109274.0,99435.0,76280.0,185555.0,0.0,238.4284129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239122.0
167,1818.0,335.0,1818.0,335.0,0.0,0.0,0.0,5.706,0.0,0.0,10056.0,2117.0,65529.0,1123.0,1.425,788.0,306461.0,10493.0,1839.0,247001.0,53356.0,565077.0,4441047.0,11096.0,110027.0,98931.0,69626.0,179653.0,0.0,242.0091133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49550089.0
168,920.0,169.0,920.0,169.0,0.0,0.0,0.0,5.698,0.0,0.0,10056.0,1869.0,80308.0,1295.0,1.516,854.0,303946.0,11037.0,1937.0,248107.0,68383.0,564385.0,4371666.0,11065.0,108140.0,97075.0,58739.0,166879.0,0.0,233.5527795,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52936642.0
169,645.0,119.0,645.0,119.0,0.0,0.0,0.0,5.717,0.0,0.0,10056.0,2277.0,42466.0,1162.0,1.521,764.0,294099.0,12623.0,2208.0,223761.0,30133.0,531646.0,4324701.0,0.0,111608.0,111608.0,69043.0,180650.0,0.0,237.3833592,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3527420.0
170,0.0,0.0,21669.0,3801.0,0.0,0.0,0.0,5.722,21669.0,3801.0,1185.0,248232.0,296467.0,13942.0,1.031,13523.0,434791.0,1287.0,225.0,412994.0,10674.0,863014.0,3768794.0,0.0,61123.0,61123.0,33736.0,94858.0,36376.0,170.1509065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403723.0
171,0.0,0.0,21022.0,3687.0,0.0,0.0,0.0,5.723,21022.0,3687.0,1185.0,277725.0,330933.0,11760.0,1.032,11395.0,441029.0,1105.0,193.0,447680.0,13919.0,901574.0,3776092.0,0.0,60164.0,60164.0,35562.0,95725.0,38105.0,165.8301752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789556.0
172,0.0,0.0,18885.0,3308.0,0.0,0.0,0.0,5.706,18885.0,3308.0,1185.0,269752.0,325023.0,10994.0,1.032,10653.0,448718.0,1261.0,221.0,442993.0,17686.0,903967.0,3946032.0,0.0,64730.0,64730.0,34356.0,99086.0,36401.0,175.0969653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13144827.0
173,0.0,0.0,20042.0,3519.0,0.0,0.0,0.0,5.698,20042.0,3519.0,1185.0,272679.0,336052.0,11313.0,1.032,10962.0,468481.0,1561.0,274.0,452190.0,22509.0,933544.0,3841948.0,0.0,64965.0,64965.0,31131.0,96096.0,39680.0,168.9712856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30602444.0
174,13.0,2.0,19793.0,3467.0,0.0,0.0,0.0,5.717,19780.0,3465.0,1185.0,242429.0,288404.0,17879.0,1.032,17325.0,466457.0,1635.0,286.0,409139.0,7729.0,895110.0,3838544.0,0.0,67532.0,67532.0,33410.0,100942.0,37061.0,174.3599244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5040800.0
175,0.0,0.0,0.0,0.0,37859.0,23.431,1616.0,0.0,0.0,0.0,570.0,12853.0,25123.0,36.0,1.051,34.0,154377.0,0.0,0.0,48237.0,6834.0,240509.0,1386648.0,0.0,14188.0,14188.0,8927.0,23115.0,4866.0,60.46760995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349074.0
176,0.0,0.0,0.0,0.0,42804.0,23.67,1808.0,0.0,0.0,0.0,570.0,18108.0,33197.0,34.0,1.047,32.0,158004.0,0.0,0.0,55339.0,9348.0,256180.0,1346703.0,0.0,12954.0,12954.0,9188.0,22142.0,5172.0,55.040273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6343700.0
177,0.0,0.0,0.0,0.0,30464.0,23.468,1298.0,0.0,0.0,0.0,570.0,25772.0,42987.0,14.0,1.042,13.0,156699.0,0.0,0.0,65963.0,11456.0,253139.0,1391698.0,0.0,14204.0,14204.0,8772.0,22975.0,5189.0,61.68531518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2306029.0
178,0.0,0.0,0.0,0.0,34661.0,23.562,1471.0,0.0,0.0,0.0,570.0,19485.0,37802.0,14.0,1.044,13.0,156765.0,0.0,0.0,55557.0,13115.0,246996.0,1355227.0,0.0,10199.0,10199.0,7556.0,17755.0,4633.0,56.87149823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428319.0
179,0.0,0.0,0.0,0.0,45587.0,23.72,1922.0,0.0,0.0,0.0,570.0,15127.0,24122.0,40.0,1.055,38.0,153140.0,0.0,0.0,47614.0,4375.0,246381.0,1424201.0,0.0,14425.0,14425.0,9067.0,23492.0,4050.0,62.28032684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1890491.0
180,0.0,0.0,0.0,0.0,38499.0,13.761,2798.0,5.722,0.0,0.0,1842.0,10183.0,13876.0,1893803.0,1.061,1784396.0,179391.0,328643.0,57435.0,154742.0,1851.0,2595078.0,4030644.0,6011.0,128495.0,122484.0,12371.0,140865.0,0.0,189.1398596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499474.0
181,0.0,0.0,0.0,0.0,27892.0,13.419,2079.0,5.723,0.0,0.0,1842.0,8349.0,12149.0,2238355.0,1.046,2139829.0,161171.0,295015.0,51549.0,142086.0,1958.0,2864519.0,4208312.0,5951.0,116924.0,110973.0,13013.0,129937.0,0.0,193.3738211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216601.0
182,0.0,0.0,0.0,0.0,20436.0,13.778,1483.0,5.706,0.0,0.0,1842.0,10741.0,14773.0,2942607.0,1.039,2832404.0,179330.0,274413.0,48092.0,143245.0,2189.0,3560031.0,4245610.0,6711.0,113857.0,107146.0,14615.0,128472.0,0.0,194.74322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764829.0
183,0.0,0.0,0.0,0.0,21251.0,13.82,1538.0,5.698,0.0,0.0,1842.0,12161.0,16254.0,3330380.0,1.037,3212318.0,145993.0,261527.0,45898.0,133669.0,2251.0,3892819.0,4282045.0,6692.0,102895.0,96203.0,14520.0,117414.0,0.0,194.892652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250695185.0
184,0.0,0.0,0.0,0.0,46879.0,13.633,3439.0,5.717,0.0,0.0,1842.0,9310.0,12672.0,1916410.0,1.062,1805197.0,160015.0,364396.0,63739.0,132249.0,1521.0,2619950.0,3911919.0,0.0,106587.0,106587.0,12990.0,119577.0,0.0,185.5592561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312261.0
185,3245.0,597.0,82079.0,14424.0,0.0,0.0,0.0,0.0,78834.0,13827.0,615.0,25806.0,40993.0,0.0,0.0,0.0,106173.0,0.0,0.0,224249.0,583.0,330423.0,1801012.0,0.0,91748.0,91748.0,9430.0,101178.0,13989.0,95.6153185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7777098.0
186,1894.0,349.0,83624.0,14682.0,0.0,0.0,0.0,0.0,81729.0,14333.0,615.0,24481.0,41165.0,0.0,0.0,0.0,100919.0,0.0,0.0,224172.0,953.0,325091.0,1817947.0,0.0,90051.0,90051.0,9333.0,99384.0,15116.0,98.64308793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2622475.0
187,2953.0,544.0,89233.0,15657.0,0.0,0.0,0.0,0.0,86279.0,15113.0,615.0,21777.0,38588.0,0.0,0.0,0.0,105900.0,0.0,0.0,232096.0,1287.0,337996.0,1896601.0,0.0,95231.0,95231.0,9044.0,104275.0,14909.0,101.1727696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2067441.0
188,3491.0,643.0,88934.0,15643.0,0.0,0.0,0.0,0.0,85442.0,15000.0,615.0,23518.0,42338.0,0.0,0.0,0.0,104736.0,0.0,0.0,232452.0,1483.0,337188.0,1847846.0,0.0,92350.0,92350.0,8831.0,101181.0,16722.0,94.82242355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2915140.0
189,2614.0,481.0,79450.0,13941.0,0.0,0.0,0.0,0.0,76836.0,13460.0,615.0,21813.0,37744.0,0.0,0.0,0.0,104666.0,0.0,0.0,223881.0,505.0,328547.0,1814408.0,0.0,97353.0,97353.0,9334.0,106687.0,14811.0,99.85701526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3755629.0
190,4761.0,876.0,18865.0,3350.0,1168609.0,25.468,45885.0,5.722,14104.0,2474.0,2162.0,21922.0,60247.0,5525743.0,1.061,5210208.0,867302.0,35888.0,6272.0,196773.0,4071.0,7794315.0,3762485.0,0.0,76880.0,76880.0,40781.0,117661.0,32093.0,217.9773815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2394977.0
191,5515.0,1015.0,18741.0,3335.0,1260516.0,25.656,49131.0,5.723,13227.0,2320.0,2162.0,28775.0,68701.0,5769945.0,1.058,5453638.0,870187.0,37554.0,6562.0,204952.0,4684.0,8143154.0,3766880.0,0.0,76403.0,76403.0,41107.0,117510.0,33080.0,215.2868489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2661655.0
192,8265.0,1521.0,20894.0,3733.0,1278056.0,25.577,49968.0,5.706,12628.0,2212.0,2162.0,38799.0,78545.0,6632662.0,1.059,6264832.0,872749.0,36963.0,6478.0,220486.0,5111.0,9040917.0,3933425.0,0.0,81527.0,81527.0,39520.0,121047.0,32473.0,220.1938915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10494432.0
193,5557.0,1023.0,20133.0,3582.0,1250902.0,24.979,50078.0,5.698,14576.0,2559.0,2162.0,31195.0,68176.0,7296205.0,1.058,6896792.0,869084.0,37362.0,6557.0,201783.0,5873.0,9655336.0,3818814.0,0.0,78020.0,78020.0,35453.0,113473.0,28946.0,218.7358219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2943270.0
194,3216.0,592.0,16251.0,2875.0,1278078.0,25.124,50872.0,5.717,13035.0,2283.0,2162.0,24264.0,61427.0,5119772.0,1.064,4812983.0,842044.0,40522.0,7088.0,200534.0,3758.0,7480950.0,3897610.0,0.0,81888.0,81888.0,40968.0,122856.0,31244.0,232.9252268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4218295.0
195,8373.0,1541.0,8373.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,723289.0,799624.0,0.0,0.0,0.0,100674.0,0.0,0.0,930780.0,957.0,1031454.0,2056396.0,0.0,114342.0,114342.0,8441.0,122783.0,74242.0,79.4036955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2515938.0
196,9204.0,1694.0,9204.0,1694.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,757151.0,823289.0,0.0,0.0,0.0,85013.0,0.0,0.0,950220.0,1201.0,1035233.0,2075340.0,0.0,109704.0,109704.0,8023.0,117726.0,63801.0,79.11865344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6910234.0
197,10049.0,1850.0,10049.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,736362.0,810926.0,0.0,0.0,0.0,101502.0,0.0,0.0,937724.0,1506.0,1039226.0,2054390.0,0.0,109222.0,109222.0,7526.0,116749.0,71922.0,78.65855426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3061489.0
198,9826.0,1808.0,9826.0,1808.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,587893.0,650831.0,0.0,0.0,0.0,92584.0,0.0,0.0,779076.0,2341.0,871660.0,2078663.0,0.0,110500.0,110500.0,7919.0,118419.0,59461.0,84.16948233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18389113.0
199,7251.0,1335.0,7251.0,1335.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,684060.0,751781.0,0.0,0.0,0.0,85347.0,0.0,0.0,872328.0,649.0,957675.0,1995985.0,0.0,104876.0,104876.0,8421.0,113296.0,65936.0,75.13711456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1978193.0
200,8675.0,1597.0,88369.0,15575.0,309088.0,24.601,12564.0,5.722,79695.0,13978.0,3435.0,4619.0,21425.0,1647241.0,1.146,1437285.0,175893.0,123595.0,21600.0,166682.0,1874.0,2422499.0,3667777.0,0.0,41902.0,41902.0,14986.0,56888.0,11497.0,205.3227286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775584.0
201,9117.0,1678.0,92214.0,16251.0,233560.0,24.614,9489.0,5.723,83098.0,14573.0,3435.0,2555.0,23060.0,2009410.0,1.122,1791359.0,184997.0,114517.0,20010.0,167037.0,2435.0,2709522.0,3616508.0,0.0,36933.0,36933.0,14829.0,51762.0,14635.0,205.0608887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10274821.0
202,8945.0,1647.0,95328.0,16778.0,219942.0,24.458,8993.0,5.706,86382.0,15131.0,3435.0,2222.0,24344.0,2652291.0,1.104,2403382.0,191483.0,129954.0,22775.0,172901.0,2755.0,3366571.0,3762435.0,0.0,38942.0,38942.0,14287.0,53229.0,15932.0,208.9666748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6168918.0
203,7944.0,1462.0,93011.0,16396.0,192413.0,24.735,7779.0,5.698,85066.0,14934.0,3435.0,3585.0,28481.0,2901090.0,1.094,2651631.0,177624.0,159327.0,27962.0,174087.0,3269.0,3604541.0,3637669.0,0.0,38646.0,38646.0,13949.0,52595.0,18192.0,196.6865897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2756315.0
204,6914.0,1273.0,84018.0,14780.0,417682.0,24.51,17041.0,5.717,77105.0,13507.0,3435.0,4256.0,20579.0,1171552.0,1.163,1007270.0,181726.0,152650.0,26701.0,164904.0,1678.0,2088513.0,3708157.0,0.0,45462.0,45462.0,14845.0,60307.0,11211.0,211.1966253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2513363.0
205,1496.0,275.0,1496.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2069.0,6336.0,0.0,0.0,0.0,173363.0,0.0,0.0,34249.0,4128.0,207612.0,724686.0,0.0,14933.0,14933.0,11485.0,26418.0,118.0,34.09544003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962061.0
206,1379.0,254.0,1379.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3060.0,8284.0,0.0,0.0,0.0,172570.0,0.0,0.0,32888.0,5086.0,205458.0,728349.0,0.0,12683.0,12683.0,10543.0,23225.0,117.0,33.8574222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788599.0
207,2296.0,423.0,2296.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5056.0,11668.0,0.0,0.0,0.0,176496.0,0.0,0.0,37572.0,6480.0,214068.0,756159.0,0.0,13893.0,13893.0,9715.0,23608.0,112.0,37.38424068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486681.0
208,2359.0,434.0,2359.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3811.0,11485.0,0.0,0.0,0.0,174730.0,0.0,0.0,37172.0,7545.0,211902.0,735517.0,0.0,14328.0,14328.0,9000.0,23328.0,109.0,36.63166173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306178.0
209,715.0,132.0,715.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2819.0,5792.0,0.0,0.0,0.0,182083.0,0.0,0.0,33234.0,2952.0,215318.0,756746.0,0.0,15661.0,15661.0,11067.0,26728.0,0.0,36.32904924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340702.0
210,38419.0,7071.0,585659.0,103054.0,0.0,0.0,0.0,0.0,547240.0,95983.0,1281.0,8464.0,195637.0,0.0,0.0,0.0,49185.0,0.0,0.0,801820.0,587.0,851005.0,1534622.0,0.0,6107.0,6107.0,14417.0,20524.0,185305.0,73.98337008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4220545.0
211,36996.0,6810.0,610395.0,107368.0,0.0,0.0,0.0,0.0,573399.0,100558.0,1281.0,9526.0,208620.0,0.0,0.0,0.0,54528.0,0.0,0.0,837092.0,905.0,891620.0,1572298.0,0.0,5936.0,5936.0,12140.0,18077.0,196907.0,76.30357904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6233820.0
